product_revenue_id,month_end,revenue_amount
PR_A007_PER202411_0,2024-11-30,20331.73
PR_A007_PER202411_1,2024-11-30,12199.04
PR_A007_PER202411_2,2024-11-30,8132.69
PR_A008_PER202411_0,2024-11-30,20916.35
PR_A008_PER202411_1,2024-11-30,12549.81
PR_A008_PER202411_2,2024-11-30,8366.54
PR_A009_PER202411_0,2024-11-30,21500.97
PR_A009_PER202411_1,2024-11-30,12900.58
PR_A009_PER202411_2,2024-11-30,8600.39
PR_A010_PER202411_0,2024-11-30,22085.59
PR_A010_PER202411_1,2024-11-30,13251.35
PR_A010_PER202411_2,2024-11-30,8834.24
PR_A011_PER202411_0,2024-11-30,19212.04
PR_A011_PER202411_1,2024-11-30,11527.22
PR_A011_PER202411_2,2024-11-30,7684.82
PR_A012_PER202411_0,2024-11-30,19707.48
PR_A012_PER202411_1,2024-11-30,11824.49
PR_A012_PER202411_2,2024-11-30,7882.99
PR_A013_PER202411_0,2024-11-30,20202.92
PR_A013_PER202411_1,2024-11-30,12121.75
PR_A013_PER202411_2,2024-11-30,8081.17
PR_A014_PER202411_0,2024-11-30,20698.36
PR_A014_PER202411_1,2024-11-30,12419.02
PR_A014_PER202411_2,2024-11-30,8279.34
PR_A015_PER202411_0,2024-11-30,21193.8
PR_A015_PER202411_1,2024-11-30,12716.28
PR_A015_PER202411_2,2024-11-30,8477.52
PR_A016_PER202411_0,2024-11-30,21689.24
PR_A016_PER202411_1,2024-11-30,13013.54
PR_A016_PER202411_2,2024-11-30,8675.69
PR_A017_PER202411_0,2024-11-30,22184.68
PR_A017_PER202411_1,2024-11-30,13310.81
PR_A017_PER202411_2,2024-11-30,8873.87
PR_A018_PER202411_0,2024-11-30,22680.12
PR_A018_PER202411_1,2024-11-30,13608.07
PR_A018_PER202411_2,2024-11-30,9072.05
PR_A019_PER202411_0,2024-11-30,23175.56
PR_A019_PER202411_1,2024-11-30,13905.33
PR_A019_PER202411_2,2024-11-30,9270.22
PR_A020_PER202411_0,2024-11-30,23671.0
PR_A020_PER202411_1,2024-11-30,14202.6
PR_A020_PER202411_2,2024-11-30,9468.4
PR_A021_PER202411_0,2024-11-30,24166.43
PR_A021_PER202411_1,2024-11-30,14499.86
PR_A021_PER202411_2,2024-11-30,9666.57
PR_A022_PER202411_0,2024-11-30,24661.87
PR_A022_PER202411_1,2024-11-30,14797.12
PR_A022_PER202411_2,2024-11-30,9864.75
PR_A023_PER202411_0,2024-11-30,25157.31
PR_A023_PER202411_1,2024-11-30,15094.39
PR_A023_PER202411_2,2024-11-30,10062.93
PR_A024_PER202411_0,2024-11-30,25652.75
PR_A024_PER202411_1,2024-11-30,15391.65
PR_A024_PER202411_2,2024-11-30,10261.1
PR_A025_PER202411_0,2024-11-30,26148.19
PR_A025_PER202411_1,2024-11-30,15688.92
PR_A025_PER202411_2,2024-11-30,10459.28
PR_A026_PER202411_0,2024-11-30,26643.63
PR_A026_PER202411_1,2024-11-30,15986.18
PR_A026_PER202411_2,2024-11-30,10657.45
PR_A027_PER202411_0,2024-11-30,27139.07
PR_A027_PER202411_1,2024-11-30,16283.44
PR_A027_PER202411_2,2024-11-30,10855.63
PR_A028_PER202411_0,2024-11-30,27634.51
PR_A028_PER202411_1,2024-11-30,16580.71
PR_A028_PER202411_2,2024-11-30,11053.8
PR_A029_PER202411_0,2024-11-30,28129.95
PR_A029_PER202411_1,2024-11-30,16877.97
PR_A029_PER202411_2,2024-11-30,11251.98
PR_A030_PER202411_0,2024-11-30,28625.39
PR_A030_PER202411_1,2024-11-30,17175.23
PR_A030_PER202411_2,2024-11-30,11450.16
PR_A031_PER202411_0,2024-11-30,29120.83
PR_A031_PER202411_1,2024-11-30,17472.5
PR_A031_PER202411_2,2024-11-30,11648.33
PR_A032_PER202411_0,2024-11-30,29616.27
PR_A032_PER202411_1,2024-11-30,17769.76
PR_A032_PER202411_2,2024-11-30,11846.51
PR_A033_PER202411_0,2024-11-30,30111.71
PR_A033_PER202411_1,2024-11-30,18067.02
PR_A033_PER202411_2,2024-11-30,12044.68
PR_A034_PER202411_0,2024-11-30,30607.15
PR_A034_PER202411_1,2024-11-30,18364.29
PR_A034_PER202411_2,2024-11-30,12242.86
PR_A035_PER202411_0,2024-11-30,31102.59
PR_A035_PER202411_1,2024-11-30,18661.55
PR_A035_PER202411_2,2024-11-30,12441.03
PR_A036_PER202411_0,2024-11-30,31598.03
PR_A036_PER202411_1,2024-11-30,18958.82
PR_A036_PER202411_2,2024-11-30,12639.21
PR_A037_PER202411_0,2024-11-30,32093.47
PR_A037_PER202411_1,2024-11-30,19256.08
PR_A037_PER202411_2,2024-11-30,12837.39
PR_A038_PER202411_0,2024-11-30,32588.9
PR_A038_PER202411_1,2024-11-30,19553.34
PR_A038_PER202411_2,2024-11-30,13035.56
PR_A039_PER202411_0,2024-11-30,33084.34
PR_A039_PER202411_1,2024-11-30,19850.61
PR_A039_PER202411_2,2024-11-30,13233.74
PR_A040_PER202411_0,2024-11-30,33579.78
PR_A040_PER202411_1,2024-11-30,20147.87
PR_A040_PER202411_2,2024-11-30,13431.91
PR_A041_PER202411_0,2024-11-30,34075.22
PR_A041_PER202411_1,2024-11-30,20445.13
PR_A041_PER202411_2,2024-11-30,13630.09
PR_A042_PER202411_0,2024-11-30,34570.66
PR_A042_PER202411_1,2024-11-30,20742.4
PR_A042_PER202411_2,2024-11-30,13828.27
PR_A043_PER202411_0,2024-11-30,35066.1
PR_A043_PER202411_1,2024-11-30,21039.66
PR_A043_PER202411_2,2024-11-30,14026.44
PR_A044_PER202411_0,2024-11-30,35561.54
PR_A044_PER202411_1,2024-11-30,21336.92
PR_A044_PER202411_2,2024-11-30,14224.62
PR_A045_PER202411_0,2024-11-30,36056.98
PR_A045_PER202411_1,2024-11-30,21634.19
PR_A045_PER202411_2,2024-11-30,14422.79
PR_A046_PER202411_0,2024-11-30,36552.42
PR_A046_PER202411_1,2024-11-30,21931.45
PR_A046_PER202411_2,2024-11-30,14620.97
PR_A047_PER202411_0,2024-11-30,37047.86
PR_A047_PER202411_1,2024-11-30,22228.72
PR_A047_PER202411_2,2024-11-30,14819.14
PR_A048_PER202411_0,2024-11-30,37543.3
PR_A048_PER202411_1,2024-11-30,22525.98
PR_A048_PER202411_2,2024-11-30,15017.32
PR_A049_PER202411_0,2024-11-30,38038.74
PR_A049_PER202411_1,2024-11-30,22823.24
PR_A049_PER202411_2,2024-11-30,15215.5
PR_A050_PER202411_0,2024-11-30,38534.18
PR_A050_PER202411_1,2024-11-30,23120.51
PR_A050_PER202411_2,2024-11-30,15413.67
PR_A051_PER202411_0,2024-11-30,32004.29
PR_A051_PER202411_1,2024-11-30,19202.57
PR_A051_PER202411_2,2024-11-30,12801.71
PR_A052_PER202411_0,2024-11-30,32410.55
PR_A052_PER202411_1,2024-11-30,19446.33
PR_A052_PER202411_2,2024-11-30,12964.22
PR_A053_PER202411_0,2024-11-30,32816.81
PR_A053_PER202411_1,2024-11-30,19690.08
PR_A053_PER202411_2,2024-11-30,13126.72
PR_A054_PER202411_0,2024-11-30,33223.07
PR_A054_PER202411_1,2024-11-30,19933.84
PR_A054_PER202411_2,2024-11-30,13289.23
PR_A055_PER202411_0,2024-11-30,33629.33
PR_A055_PER202411_1,2024-11-30,20177.6
PR_A055_PER202411_2,2024-11-30,13451.73
PR_A056_PER202411_0,2024-11-30,34035.59
PR_A056_PER202411_1,2024-11-30,20421.35
PR_A056_PER202411_2,2024-11-30,13614.24
PR_A057_PER202411_0,2024-11-30,34441.85
PR_A057_PER202411_1,2024-11-30,20665.11
PR_A057_PER202411_2,2024-11-30,13776.74
PR_A058_PER202411_0,2024-11-30,34848.11
PR_A058_PER202411_1,2024-11-30,20908.87
PR_A058_PER202411_2,2024-11-30,13939.24
PR_A059_PER202411_0,2024-11-30,35254.37
PR_A059_PER202411_1,2024-11-30,21152.62
PR_A059_PER202411_2,2024-11-30,14101.75
PR_A060_PER202411_0,2024-11-30,35660.63
PR_A060_PER202411_1,2024-11-30,21396.38
PR_A060_PER202411_2,2024-11-30,14264.25
PR_A001_PER202412_0,2024-12-31,17063.26
PR_A001_PER202412_1,2024-12-31,10237.96
PR_A001_PER202412_2,2024-12-31,6825.3
PR_A002_PER202412_0,2024-12-31,17656.19
PR_A002_PER202412_1,2024-12-31,10593.72
PR_A002_PER202412_2,2024-12-31,7062.48
PR_A003_PER202412_0,2024-12-31,18249.13
PR_A003_PER202412_1,2024-12-31,10949.48
PR_A003_PER202412_2,2024-12-31,7299.65
PR_A004_PER202412_0,2024-12-31,18842.06
PR_A004_PER202412_1,2024-12-31,11305.23
PR_A004_PER202412_2,2024-12-31,7536.82
PR_A005_PER202412_0,2024-12-31,19434.99
PR_A005_PER202412_1,2024-12-31,11660.99
PR_A005_PER202412_2,2024-12-31,7774.0
PR_A006_PER202412_0,2024-12-31,20027.92
PR_A006_PER202412_1,2024-12-31,12016.75
PR_A006_PER202412_2,2024-12-31,8011.17
PR_A007_PER202412_0,2024-12-31,20620.85
PR_A007_PER202412_1,2024-12-31,12372.51
PR_A007_PER202412_2,2024-12-31,8248.34
PR_A008_PER202412_0,2024-12-31,21213.79
PR_A008_PER202412_1,2024-12-31,12728.27
PR_A008_PER202412_2,2024-12-31,8485.51
PR_A009_PER202412_0,2024-12-31,21806.72
PR_A009_PER202412_1,2024-12-31,13084.03
PR_A009_PER202412_2,2024-12-31,8722.69
PR_A010_PER202412_0,2024-12-31,22399.65
PR_A010_PER202412_1,2024-12-31,13439.79
PR_A010_PER202412_2,2024-12-31,8959.86
PR_A011_PER202412_0,2024-12-31,19485.24
PR_A011_PER202412_1,2024-12-31,11691.14
PR_A011_PER202412_2,2024-12-31,7794.1
PR_A012_PER202412_0,2024-12-31,19987.72
PR_A012_PER202412_1,2024-12-31,11992.63
PR_A012_PER202412_2,2024-12-31,7995.09
PR_A013_PER202412_0,2024-12-31,20490.21
PR_A013_PER202412_1,2024-12-31,12294.12
PR_A013_PER202412_2,2024-12-31,8196.08
PR_A014_PER202412_0,2024-12-31,20992.69
PR_A014_PER202412_1,2024-12-31,12595.62
PR_A014_PER202412_2,2024-12-31,8397.08
PR_A015_PER202412_0,2024-12-31,21495.18
PR_A015_PER202412_1,2024-12-31,12897.11
PR_A015_PER202412_2,2024-12-31,8598.07
PR_A016_PER202412_0,2024-12-31,21997.66
PR_A016_PER202412_1,2024-12-31,13198.6
PR_A016_PER202412_2,2024-12-31,8799.06
PR_A017_PER202412_0,2024-12-31,22500.15
PR_A017_PER202412_1,2024-12-31,13500.09
PR_A017_PER202412_2,2024-12-31,9000.06
PR_A018_PER202412_0,2024-12-31,23002.63
PR_A018_PER202412_1,2024-12-31,13801.58
PR_A018_PER202412_2,2024-12-31,9201.05
PR_A019_PER202412_0,2024-12-31,23505.12
PR_A019_PER202412_1,2024-12-31,14103.07
PR_A019_PER202412_2,2024-12-31,9402.05
PR_A020_PER202412_0,2024-12-31,24007.6
PR_A020_PER202412_1,2024-12-31,14404.56
PR_A020_PER202412_2,2024-12-31,9603.04
PR_A021_PER202412_0,2024-12-31,24510.08
PR_A021_PER202412_1,2024-12-31,14706.05
PR_A021_PER202412_2,2024-12-31,9804.03
PR_A022_PER202412_0,2024-12-31,25012.57
PR_A022_PER202412_1,2024-12-31,15007.54
PR_A022_PER202412_2,2024-12-31,10005.03
PR_A023_PER202412_0,2024-12-31,25515.05
PR_A023_PER202412_1,2024-12-31,15309.03
PR_A023_PER202412_2,2024-12-31,10206.02
PR_A024_PER202412_0,2024-12-31,26017.54
PR_A024_PER202412_1,2024-12-31,15610.52
PR_A024_PER202412_2,2024-12-31,10407.02
PR_A025_PER202412_0,2024-12-31,26520.02
PR_A025_PER202412_1,2024-12-31,15912.01
PR_A025_PER202412_2,2024-12-31,10608.01
PR_A026_PER202412_0,2024-12-31,27022.51
PR_A026_PER202412_1,2024-12-31,16213.5
PR_A026_PER202412_2,2024-12-31,10809.0
PR_A027_PER202412_0,2024-12-31,27524.99
PR_A027_PER202412_1,2024-12-31,16515.0
PR_A027_PER202412_2,2024-12-31,11010.0
PR_A028_PER202412_0,2024-12-31,28027.48
PR_A028_PER202412_1,2024-12-31,16816.49
PR_A028_PER202412_2,2024-12-31,11210.99
PR_A029_PER202412_0,2024-12-31,28529.96
PR_A029_PER202412_1,2024-12-31,17117.98
PR_A029_PER202412_2,2024-12-31,11411.98
PR_A030_PER202412_0,2024-12-31,29032.45
PR_A030_PER202412_1,2024-12-31,17419.47
PR_A030_PER202412_2,2024-12-31,11612.98
PR_A031_PER202412_0,2024-12-31,29534.93
PR_A031_PER202412_1,2024-12-31,17720.96
PR_A031_PER202412_2,2024-12-31,11813.97
PR_A032_PER202412_0,2024-12-31,30037.42
PR_A032_PER202412_1,2024-12-31,18022.45
PR_A032_PER202412_2,2024-12-31,12014.97
PR_A033_PER202412_0,2024-12-31,30539.9
PR_A033_PER202412_1,2024-12-31,18323.94
PR_A033_PER202412_2,2024-12-31,12215.96
PR_A034_PER202412_0,2024-12-31,31042.38
PR_A034_PER202412_1,2024-12-31,18625.43
PR_A034_PER202412_2,2024-12-31,12416.95
PR_A035_PER202412_0,2024-12-31,31544.87
PR_A035_PER202412_1,2024-12-31,18926.92
PR_A035_PER202412_2,2024-12-31,12617.95
PR_A036_PER202412_0,2024-12-31,32047.35
PR_A036_PER202412_1,2024-12-31,19228.41
PR_A036_PER202412_2,2024-12-31,12818.94
PR_A037_PER202412_0,2024-12-31,32549.84
PR_A037_PER202412_1,2024-12-31,19529.9
PR_A037_PER202412_2,2024-12-31,13019.94
PR_A038_PER202412_0,2024-12-31,33052.32
PR_A038_PER202412_1,2024-12-31,19831.39
PR_A038_PER202412_2,2024-12-31,13220.93
PR_A039_PER202412_0,2024-12-31,33554.81
PR_A039_PER202412_1,2024-12-31,20132.88
PR_A039_PER202412_2,2024-12-31,13421.92
PR_A040_PER202412_0,2024-12-31,34057.29
PR_A040_PER202412_1,2024-12-31,20434.38
PR_A040_PER202412_2,2024-12-31,13622.92
PR_A041_PER202412_0,2024-12-31,34559.78
PR_A041_PER202412_1,2024-12-31,20735.87
PR_A041_PER202412_2,2024-12-31,13823.91
PR_A042_PER202412_0,2024-12-31,35062.26
PR_A042_PER202412_1,2024-12-31,21037.36
PR_A042_PER202412_2,2024-12-31,14024.9
PR_A043_PER202412_0,2024-12-31,35564.75
PR_A043_PER202412_1,2024-12-31,21338.85
PR_A043_PER202412_2,2024-12-31,14225.9
PR_A044_PER202412_0,2024-12-31,36067.23
PR_A044_PER202412_1,2024-12-31,21640.34
PR_A044_PER202412_2,2024-12-31,14426.89
PR_A045_PER202412_0,2024-12-31,36569.72
PR_A045_PER202412_1,2024-12-31,21941.83
PR_A045_PER202412_2,2024-12-31,14627.89
PR_A046_PER202412_0,2024-12-31,37072.2
PR_A046_PER202412_1,2024-12-31,22243.32
PR_A046_PER202412_2,2024-12-31,14828.88
PR_A047_PER202412_0,2024-12-31,37574.69
PR_A047_PER202412_1,2024-12-31,22544.81
PR_A047_PER202412_2,2024-12-31,15029.87
PR_A048_PER202412_0,2024-12-31,38077.17
PR_A048_PER202412_1,2024-12-31,22846.3
PR_A048_PER202412_2,2024-12-31,15230.87
PR_A049_PER202412_0,2024-12-31,38579.65
PR_A049_PER202412_1,2024-12-31,23147.79
PR_A049_PER202412_2,2024-12-31,15431.86
PR_A050_PER202412_0,2024-12-31,39082.14
PR_A050_PER202412_1,2024-12-31,23449.28
PR_A050_PER202412_2,2024-12-31,15632.86
PR_A051_PER202412_0,2024-12-31,32459.39
PR_A051_PER202412_1,2024-12-31,19475.63
PR_A051_PER202412_2,2024-12-31,12983.76
PR_A052_PER202412_0,2024-12-31,32871.43
PR_A052_PER202412_1,2024-12-31,19722.86
PR_A052_PER202412_2,2024-12-31,13148.57
PR_A053_PER202412_0,2024-12-31,33283.47
PR_A053_PER202412_1,2024-12-31,19970.08
PR_A053_PER202412_2,2024-12-31,13313.39
PR_A054_PER202412_0,2024-12-31,33695.5
PR_A054_PER202412_1,2024-12-31,20217.3
PR_A054_PER202412_2,2024-12-31,13478.2
PR_A055_PER202412_0,2024-12-31,34107.54
PR_A055_PER202412_1,2024-12-31,20464.52
PR_A055_PER202412_2,2024-12-31,13643.02
PR_A056_PER202412_0,2024-12-31,34519.58
PR_A056_PER202412_1,2024-12-31,20711.75
PR_A056_PER202412_2,2024-12-31,13807.83
PR_A057_PER202412_0,2024-12-31,34931.62
PR_A057_PER202412_1,2024-12-31,20958.97
PR_A057_PER202412_2,2024-12-31,13972.65
PR_A058_PER202412_0,2024-12-31,35343.65
PR_A058_PER202412_1,2024-12-31,21206.19
PR_A058_PER202412_2,2024-12-31,14137.46
PR_A059_PER202412_0,2024-12-31,35755.69
PR_A059_PER202412_1,2024-12-31,21453.41
PR_A059_PER202412_2,2024-12-31,14302.28
PR_A060_PER202412_0,2024-12-31,36167.73
PR_A060_PER202412_1,2024-12-31,21700.64
PR_A060_PER202412_2,2024-12-31,14467.09
PR_A001_PER202501_0,2025-01-31,17106.3
PR_A001_PER202501_1,2025-01-31,10263.78
PR_A001_PER202501_2,2025-01-31,6842.52
PR_A002_PER202501_0,2025-01-31,17700.73
PR_A002_PER202501_1,2025-01-31,10620.44
PR_A002_PER202501_2,2025-01-31,7080.29
PR_A003_PER202501_0,2025-01-31,18295.15
PR_A003_PER202501_1,2025-01-31,10977.09
PR_A003_PER202501_2,2025-01-31,7318.06
PR_A004_PER202501_0,2025-01-31,18889.58
PR_A004_PER202501_1,2025-01-31,11333.75
PR_A004_PER202501_2,2025-01-31,7555.83
PR_A005_PER202501_0,2025-01-31,19484.01
PR_A005_PER202501_1,2025-01-31,11690.41
PR_A005_PER202501_2,2025-01-31,7793.6
PR_A006_PER202501_0,2025-01-31,20078.44
PR_A006_PER202501_1,2025-01-31,12047.06
PR_A006_PER202501_2,2025-01-31,8031.37
PR_A007_PER202501_0,2025-01-31,20672.86
PR_A007_PER202501_1,2025-01-31,12403.72
PR_A007_PER202501_2,2025-01-31,8269.15
PR_A008_PER202501_0,2025-01-31,21267.29
PR_A008_PER202501_1,2025-01-31,12760.37
PR_A008_PER202501_2,2025-01-31,8506.92
PR_A009_PER202501_0,2025-01-31,21861.72
PR_A009_PER202501_1,2025-01-31,13117.03
PR_A009_PER202501_2,2025-01-31,8744.69
PR_A010_PER202501_0,2025-01-31,22456.15
PR_A010_PER202501_1,2025-01-31,13473.69
PR_A010_PER202501_2,2025-01-31,8982.46
PR_A011_PER202501_0,2025-01-31,19534.38
PR_A011_PER202501_1,2025-01-31,11720.63
PR_A011_PER202501_2,2025-01-31,7813.75
PR_A012_PER202501_0,2025-01-31,20038.14
PR_A012_PER202501_1,2025-01-31,12022.88
PR_A012_PER202501_2,2025-01-31,8015.25
PR_A013_PER202501_0,2025-01-31,20541.89
PR_A013_PER202501_1,2025-01-31,12325.13
PR_A013_PER202501_2,2025-01-31,8216.76
PR_A014_PER202501_0,2025-01-31,21045.64
PR_A014_PER202501_1,2025-01-31,12627.38
PR_A014_PER202501_2,2025-01-31,8418.26
PR_A015_PER202501_0,2025-01-31,21549.39
PR_A015_PER202501_1,2025-01-31,12929.64
PR_A015_PER202501_2,2025-01-31,8619.76
PR_A016_PER202501_0,2025-01-31,22053.14
PR_A016_PER202501_1,2025-01-31,13231.89
PR_A016_PER202501_2,2025-01-31,8821.26
PR_A017_PER202501_0,2025-01-31,22556.9
PR_A017_PER202501_1,2025-01-31,13534.14
PR_A017_PER202501_2,2025-01-31,9022.76
PR_A018_PER202501_0,2025-01-31,23060.65
PR_A018_PER202501_1,2025-01-31,13836.39
PR_A018_PER202501_2,2025-01-31,9224.26
PR_A019_PER202501_0,2025-01-31,23564.4
PR_A019_PER202501_1,2025-01-31,14138.64
PR_A019_PER202501_2,2025-01-31,9425.76
PR_A020_PER202501_0,2025-01-31,24068.15
PR_A020_PER202501_1,2025-01-31,14440.89
PR_A020_PER202501_2,2025-01-31,9627.26
PR_A021_PER202501_0,2025-01-31,24571.9
PR_A021_PER202501_1,2025-01-31,14743.14
PR_A021_PER202501_2,2025-01-31,9828.76
PR_A022_PER202501_0,2025-01-31,25075.66
PR_A022_PER202501_1,2025-01-31,15045.39
PR_A022_PER202501_2,2025-01-31,10030.26
PR_A023_PER202501_0,2025-01-31,25579.41
PR_A023_PER202501_1,2025-01-31,15347.65
PR_A023_PER202501_2,2025-01-31,10231.76
PR_A024_PER202501_0,2025-01-31,26083.16
PR_A024_PER202501_1,2025-01-31,15649.9
PR_A024_PER202501_2,2025-01-31,10433.26
PR_A025_PER202501_0,2025-01-31,26586.91
PR_A025_PER202501_1,2025-01-31,15952.15
PR_A025_PER202501_2,2025-01-31,10634.77
PR_A026_PER202501_0,2025-01-31,27090.66
PR_A026_PER202501_1,2025-01-31,16254.4
PR_A026_PER202501_2,2025-01-31,10836.27
PR_A027_PER202501_0,2025-01-31,27594.42
PR_A027_PER202501_1,2025-01-31,16556.65
PR_A027_PER202501_2,2025-01-31,11037.77
PR_A028_PER202501_0,2025-01-31,28098.17
PR_A028_PER202501_1,2025-01-31,16858.9
PR_A028_PER202501_2,2025-01-31,11239.27
PR_A029_PER202501_0,2025-01-31,28601.92
PR_A029_PER202501_1,2025-01-31,17161.15
PR_A029_PER202501_2,2025-01-31,11440.77
PR_A030_PER202501_0,2025-01-31,29105.67
PR_A030_PER202501_1,2025-01-31,17463.4
PR_A030_PER202501_2,2025-01-31,11642.27
PR_A031_PER202501_0,2025-01-31,29609.42
PR_A031_PER202501_1,2025-01-31,17765.65
PR_A031_PER202501_2,2025-01-31,11843.77
PR_A032_PER202501_0,2025-01-31,30113.18
PR_A032_PER202501_1,2025-01-31,18067.91
PR_A032_PER202501_2,2025-01-31,12045.27
PR_A033_PER202501_0,2025-01-31,30616.93
PR_A033_PER202501_1,2025-01-31,18370.16
PR_A033_PER202501_2,2025-01-31,12246.77
PR_A034_PER202501_0,2025-01-31,31120.68
PR_A034_PER202501_1,2025-01-31,18672.41
PR_A034_PER202501_2,2025-01-31,12448.27
PR_A035_PER202501_0,2025-01-31,31624.43
PR_A035_PER202501_1,2025-01-31,18974.66
PR_A035_PER202501_2,2025-01-31,12649.77
PR_A036_PER202501_0,2025-01-31,32128.19
PR_A036_PER202501_1,2025-01-31,19276.91
PR_A036_PER202501_2,2025-01-31,12851.27
PR_A037_PER202501_0,2025-01-31,32631.94
PR_A037_PER202501_1,2025-01-31,19579.16
PR_A037_PER202501_2,2025-01-31,13052.77
PR_A038_PER202501_0,2025-01-31,33135.69
PR_A038_PER202501_1,2025-01-31,19881.41
PR_A038_PER202501_2,2025-01-31,13254.28
PR_A039_PER202501_0,2025-01-31,33639.44
PR_A039_PER202501_1,2025-01-31,20183.66
PR_A039_PER202501_2,2025-01-31,13455.78
PR_A040_PER202501_0,2025-01-31,34143.19
PR_A040_PER202501_1,2025-01-31,20485.92
PR_A040_PER202501_2,2025-01-31,13657.28
PR_A041_PER202501_0,2025-01-31,34646.95
PR_A041_PER202501_1,2025-01-31,20788.17
PR_A041_PER202501_2,2025-01-31,13858.78
PR_A042_PER202501_0,2025-01-31,35150.7
PR_A042_PER202501_1,2025-01-31,21090.42
PR_A042_PER202501_2,2025-01-31,14060.28
PR_A043_PER202501_0,2025-01-31,35654.45
PR_A043_PER202501_1,2025-01-31,21392.67
PR_A043_PER202501_2,2025-01-31,14261.78
PR_A044_PER202501_0,2025-01-31,36158.2
PR_A044_PER202501_1,2025-01-31,21694.92
PR_A044_PER202501_2,2025-01-31,14463.28
PR_A045_PER202501_0,2025-01-31,36661.95
PR_A045_PER202501_1,2025-01-31,21997.17
PR_A045_PER202501_2,2025-01-31,14664.78
PR_A046_PER202501_0,2025-01-31,37165.71
PR_A046_PER202501_1,2025-01-31,22299.42
PR_A046_PER202501_2,2025-01-31,14866.28
PR_A047_PER202501_0,2025-01-31,37669.46
PR_A047_PER202501_1,2025-01-31,22601.67
PR_A047_PER202501_2,2025-01-31,15067.78
PR_A048_PER202501_0,2025-01-31,38173.21
PR_A048_PER202501_1,2025-01-31,22903.93
PR_A048_PER202501_2,2025-01-31,15269.28
PR_A049_PER202501_0,2025-01-31,38676.96
PR_A049_PER202501_1,2025-01-31,23206.18
PR_A049_PER202501_2,2025-01-31,15470.78
PR_A050_PER202501_0,2025-01-31,39180.71
PR_A050_PER202501_1,2025-01-31,23508.43
PR_A050_PER202501_2,2025-01-31,15672.29
PR_A051_PER202501_0,2025-01-31,32541.26
PR_A051_PER202501_1,2025-01-31,19524.76
PR_A051_PER202501_2,2025-01-31,13016.5
PR_A052_PER202501_0,2025-01-31,32954.34
PR_A052_PER202501_1,2025-01-31,19772.6
PR_A052_PER202501_2,2025-01-31,13181.74
PR_A053_PER202501_0,2025-01-31,33367.41
PR_A053_PER202501_1,2025-01-31,20020.45
PR_A053_PER202501_2,2025-01-31,13346.97
PR_A054_PER202501_0,2025-01-31,33780.49
PR_A054_PER202501_1,2025-01-31,20268.29
PR_A054_PER202501_2,2025-01-31,13512.2
PR_A055_PER202501_0,2025-01-31,34193.57
PR_A055_PER202501_1,2025-01-31,20516.14
PR_A055_PER202501_2,2025-01-31,13677.43
PR_A056_PER202501_0,2025-01-31,34606.64
PR_A056_PER202501_1,2025-01-31,20763.99
PR_A056_PER202501_2,2025-01-31,13842.66
PR_A057_PER202501_0,2025-01-31,35019.72
PR_A057_PER202501_1,2025-01-31,21011.83
PR_A057_PER202501_2,2025-01-31,14007.89
PR_A058_PER202501_0,2025-01-31,35432.8
PR_A058_PER202501_1,2025-01-31,21259.68
PR_A058_PER202501_2,2025-01-31,14173.12
PR_A059_PER202501_0,2025-01-31,35845.87
PR_A059_PER202501_1,2025-01-31,21507.52
PR_A059_PER202501_2,2025-01-31,14338.35
PR_A060_PER202501_0,2025-01-31,36258.95
PR_A060_PER202501_1,2025-01-31,21755.37
PR_A060_PER202501_2,2025-01-31,14503.58
PR_A001_PER202502_0,2025-02-28,16948.4
PR_A001_PER202502_1,2025-02-28,10169.04
PR_A001_PER202502_2,2025-02-28,6779.36
PR_A002_PER202502_0,2025-02-28,17537.34
PR_A002_PER202502_1,2025-02-28,10522.4
PR_A002_PER202502_2,2025-02-28,7014.93
PR_A003_PER202502_0,2025-02-28,18126.28
PR_A003_PER202502_1,2025-02-28,10875.77
PR_A003_PER202502_2,2025-02-28,7250.51
PR_A004_PER202502_0,2025-02-28,18715.22
PR_A004_PER202502_1,2025-02-28,11229.13
PR_A004_PER202502_2,2025-02-28,7486.09
PR_A005_PER202502_0,2025-02-28,19304.16
PR_A005_PER202502_1,2025-02-28,11582.5
PR_A005_PER202502_2,2025-02-28,7721.66
PR_A006_PER202502_0,2025-02-28,19893.1
PR_A006_PER202502_1,2025-02-28,11935.86
PR_A006_PER202502_2,2025-02-28,7957.24
PR_A007_PER202502_0,2025-02-28,20482.04
PR_A007_PER202502_1,2025-02-28,12289.22
PR_A007_PER202502_2,2025-02-28,8192.82
PR_A008_PER202502_0,2025-02-28,21070.98
PR_A008_PER202502_1,2025-02-28,12642.59
PR_A008_PER202502_2,2025-02-28,8428.39
PR_A009_PER202502_0,2025-02-28,21659.92
PR_A009_PER202502_1,2025-02-28,12995.95
PR_A009_PER202502_2,2025-02-28,8663.97
PR_A010_PER202502_0,2025-02-28,22248.86
PR_A010_PER202502_1,2025-02-28,13349.32
PR_A010_PER202502_2,2025-02-28,8899.54
PR_A011_PER202502_0,2025-02-28,19354.07
PR_A011_PER202502_1,2025-02-28,11612.44
PR_A011_PER202502_2,2025-02-28,7741.63
PR_A012_PER202502_0,2025-02-28,19853.17
PR_A012_PER202502_1,2025-02-28,11911.9
PR_A012_PER202502_2,2025-02-28,7941.27
PR_A013_PER202502_0,2025-02-28,20352.27
